ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
qatabanian-72_irrigationsystem-1,,qatabanian,72_irrigationsystem,mrw,mrw,m r w,,,11,,^ m r w $,default
geez-70_todrinkonesfill-1,,geez,70_todrinkonesfill,rawaya,rawaja,r a w a j a,,,11,,^ r a w a j a $,default
mehri-73_tohavehadonesthirstslakeddrinktorepletion-1,,mehri,73_tohavehadonesthirstslakeddrinktorepletion,ráywi,rájwi,r á j w i,,,11,,^ r á j w i $,default
jibbali-74_tohavehadenoughtodrink-1,,jibbali,74_tohavehadenoughtodrink,rē,reː,r eː,,,11,,^ r eː $,default
harsusi-75_tohavehadenoughwater-1,,harsusi,75_tohavehadenoughwater,rewō or rewī,rewoː,r e w oː,,,11,,^ r e w oː $,default
ps-76_ear-1,,ps,76_ear,*ˀuḏn-,ʔuðn-,ʔ u ð n,,,14,,^ ʔ u ð n - $,default
akkadian-76_ear-1,,akkadian,76_ear,uznu,uznu,u z n u,,,14,,^ u z n u $,default
ugaritic-76_ear-1,,ugaritic,76_ear,ˀudn,ʔudn,ʔ u d n,,,14,,^ ʔ u d n $,default
hebrew-76_ear-1,,hebrew,76_ear,ˀōzän,ʔoːzæn,ʔ oː z æ n,,,14,,^ ʔ oː z æ n $,default
officialaramaic-76_ear-1,,officialaramaic,76_ear,ˀdn,ʔdn,ʔ d n,,,14,,^ ʔ d n $,default
jewishpalestinianaramaic-76_ear-1,,jewishpalestinianaramaic,76_ear,ˀädnā,ʔædnaː,ʔ æ d n aː,,,14,,^ ʔ æ d n aː $,default
jewishbabylonianaramaic-76_ear-1,,jewishbabylonianaramaic,76_ear,"ˀōdän, ˀūdan, ˀūdān",ʔoːdæn,ʔ oː d æ n,,,14,,^ ʔ oː d æ n $,default
syriac-77_earbayoftheseahandleopeningofabottle-1,,syriac,77_earbayoftheseahandleopeningofabottle,ˀednā,ʔednaː,ʔ e d n aː,,,14,,^ ʔ e d n aː $,default
mandaic-76_ear-1,,mandaic,76_ear,ˁudna,ʕudna,ʕ u d n a,,,14,,^ ʕ u d n a $,default
maalula-76_ear-1,,maalula,76_ear,eḏna,eðna,e ð n a,,,14,,^ e ð n a $,default
mlahso-78_ohrear-1,,mlahso,78_ohrear,ezno,ezno,e z n o,,,14,,^ e z n o $,default
turoyo-78_ohrear-1,,turoyo,78_ohrear,aḏno,aðno,a ð n o,,,14,,^ a ð n o $,default
arabic-76_ear-1,,arabic,76_ear,ˀuḏn-,ʔuðn-,ʔ u ð n,,,14,,^ ʔ u ð n - $,default
sabaic-76_ear-1,,sabaic,76_ear,ˀḏn,ʔðn,ʔ ð n,,,14,,^ ʔ ð n $,default
geez-76_ear-1,,geez,76_ear,ˀəzn,ʔəzn,ʔ ə z n,,,14,,^ ʔ ə z n $,default
tigre-76_ear-1,,tigre,76_ear,ˀəzən,ʔəzən,ʔ ə z ə n,,,14,,^ ʔ ə z ə n $,default
tigrinya-76_ear-1,,tigrinya,76_ear,ˀəzni,ʔəzni,ʔ ə z n i,,,14,,^ ʔ ə z n i $,default
argobba-76_ear-1,,argobba,76_ear,əzən,əzən,ə z ə n,,,14,,^ ə z ə n $,default
harari-79_earhandle-1,,harari,79_earhandle,uzun,uzun,u z u n,,,14,,^ u z u n $,default
selti-76_ear-1,,selti,76_ear,"əzn, izn",əzn,ə z n,,,14,,^ ə z n $,default
wolane-76_ear-1,,wolane,76_ear,əzən,əzən,ə z ə n,,,14,,^ ə z ə n $,default
zway-76_ear-1,,zway,76_ear,əzən,əzən,ə z ə n,,,14,,^ ə z ə n $,default
gafat-76_ear-1,,gafat,76_ear,əznä,əznæ,ə z n æ,,,14,,^ ə z n æ $,default
chaha-76_ear-1,,chaha,76_ear,əzər,əzər,ə z ə r,,,14,,^ ə z ə r $,default
ezha-76_ear-1,,ezha,76_ear,əzər,əzər,ə z ə r,,,14,,^ ə z ə r $,default
endegen-76_ear-1,,endegen,76_ear,əzər,əzər,ə z ə r,,,14,,^ ə z ə r $,default
ennemor-76_ear-1,,ennemor,76_ear,əzər,əzər,ə z ə r,,,14,,^ ə z ə r $,default
gyeto-76_ear-1,,gyeto,76_ear,əzər,əzər,ə z ə r,,,14,,^ ə z ə r $,default
muher-76_ear-1,,muher,76_ear,ənzən,ənzən,ə n z ə n,,,14,,^ ə n z ə n $,default
masqan-76_ear-1,,masqan,76_ear,ənzən,ənzən,ə n z ə n,,,14,,^ ə n z ə n $,default
gogot-76_ear-1,,gogot,76_ear,ənzən,ənzən,ə n z ə n,,,14,,^ ə n z ə n $,default
soddo-76_ear-1,,soddo,76_ear,ənzən,ənzən,ə n z ə n,,,14,,^ ə n z ə n $,default
mehri-76_ear-1,,mehri,76_ear,ḥə-yḏēn,ħə-jðeːn,ħ ə j ð eː n,,,14,,^ ħ ə - j ð eː n $,default
jibbali-76_ear-1,,jibbali,76_ear,ˀiḏέn,ʔiðɛn,ʔ i ð ɛ n,,,14,,^ ʔ i ð ɛ n $,default
harsusi-76_ear-1,,harsusi,76_ear,ḥe-yḏēn,ħe-jðeːn,ħ e j ð eː n,,,14,,^ ħ e - j ð eː n $,default
soqotri-76_ear-1,,soqotri,76_ear,ídhɛn,ídhɛn,í d h ɛ n,,,14,,^ í d h ɛ n $,default
ps-80_toeat-1,,ps,80_toeat,*ˀkl,ʔkl,ʔ k l,,,15,,^ ʔ k l $,default
akkadian-80_toeat-1,,akkadian,80_toeat,akālu,akaːlu,a k aː l u,,,15,,^ a k aː l u $,default
ebla-80_toeat-1,,ebla,80_toeat,a-kà-lu-um,a-kà-lu-um,a k à l u u m,,,15,,^ a - k à - l u - u m $,default
ugaritic-81_toconsumetodevour-1,,ugaritic,81_toconsumetodevour,ˀkl,ʔkl,ʔ k l,,,15,,^ ʔ k l $,default
hebrew-80_toeat-1,,hebrew,80_toeat,ˀkl,ʔkl,ʔ k l,,,15,,^ ʔ k l $,default
jewishbabylonianaramaic-80_toeat-1,,jewishbabylonianaramaic,80_toeat,ˀkl,ʔkl,ʔ k l,,,15,,^ ʔ k l $,default
syriac-82_toeattoconsumetoitch-1,,syriac,82_toeattoconsumetoitch,ˀkl,ʔkl,ʔ k l,,,15,,^ ʔ k l $,default
mandaic-80_toeat-1,,mandaic,80_toeat,akl,akl,a k l,,,15,,^ a k l $,default
turoyo-83_iessentoeat-1,,turoyo,83_iessentoeat,ˀxl,ʔxl,ʔ x l,,,15,,^ ʔ x l $,default
arabic-80_toeat-1,,arabic,80_toeat,ˀkl,ʔkl,ʔ k l,,,15,,^ ʔ k l $,default
pws-84_toswallow-1,,pws,84_toswallow,*blˁ,blʕ,b l ʕ,,,16,,^ b l ʕ $,default
ugaritic-84_toswallow-1,,ugaritic,84_toswallow,blˁ,blʕ,b l ʕ,,,16,,^ b l ʕ $,default
hebrew-84_toswallow-1,,hebrew,84_toswallow,blˁ,blʕ,b l ʕ,,,16,,^ b l ʕ $,default
jewishpalestinianaramaic-84_toswallow-1,,jewishpalestinianaramaic,84_toswallow,blˁ,blʕ,b l ʕ,,,16,,^ b l ʕ $,default
christianpalestinianaramaic-85_toswallowdevour-1,,christianpalestinianaramaic,85_toswallowdevour,blˁ,blʕ,b l ʕ,,,16,,^ b l ʕ $,default
samaritan-84_toswallow-1,,samaritan,84_toswallow,blˁ,blʕ,b l ʕ,,,16,,^ b l ʕ $,default
jewishbabylonianaramaic-84_toswallow-1,,jewishbabylonianaramaic,84_toswallow,blˁ,blʕ,b l ʕ,,,16,,^ b l ʕ $,default
syriac-86_todevour-1,,syriac,86_todevour,blˁ,blʕ,b l ʕ,,,16,,^ b l ʕ $,default
mandaic-87_toswallowupdevour-1,,mandaic,87_toswallowupdevour,bla,bla,b l a,,,16,,^ b l a $,default
arabic-84_toswallow-1,,arabic,84_toswallow,blˁ,blʕ,b l ʕ,,,16,,^ b l ʕ $,default
mehri-84_toswallow-1,,mehri,84_toswallow,bōla,boːla,b oː l a,,,16,,^ b oː l a $,default
jibbali-84_toswallow-1,,jibbali,84_toswallow,bélaˁ,bélaʕ,b é l a ʕ,,,16,,^ b é l a ʕ $,default
ps-88_foodbreadgrain-1,,ps,88_foodbreadgrain,*ˀukl-/*ˀikl-,ʔukl-,ʔ u k l,,,17,,^ ʔ u k l - $,default
akkadian-89_bread-1,,akkadian,89_bread,akalu,akalu,a k a l u,,,17,,^ a k a l u $,default
ugaritic-90_grainfodder-1,,ugaritic,90_grainfodder,ˀakl,ʔakl,ʔ a k l,,,17,,^ ʔ a k l $,default
sabaic-91_grainfood-1,,sabaic,91_grainfood,ˀkl,ʔkl,ʔ k l,,,17,,^ ʔ k l $,default
minaean-91_grainfood-1,,minaean,91_grainfood,ˀkl,ʔkl,ʔ k l,,,17,,^ ʔ k l $,default
geez-92_foodbreadcorn-1,,geez,92_foodbreadcorn,ˀəkl,ʔəkl,ʔ ə k l,,,17,,^ ʔ ə k l $,default
tigre-93_corn-1,,tigre,93_corn,ˀəkəl,ʔəkəl,ʔ ə k ə l,,,17,,^ ʔ ə k ə l $,default
tigrinya-94_graincereals-1,,tigrinya,94_graincereals,ˀəḵli,ʔək̠li,ʔ ə k̠ l i,,,17,,^ ʔ ə k̠ l i $,default
amharic-95_grainfoodcerealscrops-1,,amharic,95_grainfoodcerealscrops,əhəl,əhəl,ə h ə l,,,17,,^ ə h ə l $,default
argobba-96_cereal-1,,argobba,96_cereal,"əhəl, əḫäl, əḫəl",əhəl,ə h ə l,,,17,,^ ə h ə l $,default
harari-97_cerealsorghum-1,,harari,97_cerealsorghum,əxi,əxi,ə x i,,,17,,^ ə x i $,default
selti-98_cerealbarley-1,,selti,98_cerealbarley,"əkl, əkəl",əkl,ə k l,,,17,,^ ə k l $,default
wolane-98_cerealbarley-1,,wolane,98_cerealbarley,əhəl,əhəl,ə h ə l,,,17,,^ ə h ə l $,default
zway-98_cerealbarley-1,,zway,98_cerealbarley,əhəl,əhəl,ə h ə l,,,17,,^ ə h ə l $,default
chaha-98_cerealbarley-1,,chaha,98_cerealbarley,äxər,æxər,æ x ə r,,,17,,^ æ x ə r $,default
ezha-98_cerealbarley-1,,ezha,98_cerealbarley,äxər,æxər,æ x ə r,,,17,,^ æ x ə r $,default
endegen-98_cerealbarley-1,,endegen,98_cerealbarley,ähər,æhər,æ h ə r,,,17,,^ æ h ə r $,default
ennemor-98_cerealbarley-1,,ennemor,98_cerealbarley,äxər,æxər,æ x ə r,,,17,,^ æ x ə r $,default
gyeto-98_cerealbarley-1,,gyeto,98_cerealbarley,äxər,æxər,æ x ə r,,,17,,^ æ x ə r $,default
muher-98_cerealbarley-1,,muher,98_cerealbarley,äxi,æxi,æ x i,,,17,,^ æ x i $,default
masqan-98_cerealbarley-1,,masqan,98_cerealbarley,ähər,æhər,æ h ə r,,,17,,^ æ h ə r $,default
gogot-98_cerealbarley-1,,gogot,98_cerealbarley,ähi,æhi,æ h i,,,17,,^ æ h i $,default
soddo-98_cerealbarley-1,,soddo,98_cerealbarley,"äkəl, ähəl",ækəl,æ k ə l,,,17,,^ æ k ə l $,default
protomsa-80_toeat-1,,protomsa,80_toeat,*twy,twj,t w j,,,18,,^ t w j $,default
mehri-80_toeat-1,,mehri,80_toeat,təwū,təwuː,t ə w uː,,,18,,^ t ə w uː $,default
mehri-99_meat-1,,mehri,99_meat,táywi,tájwi,t á j w i,,,18,,^ t á j w i $,default
jibbali-80_toeat-1,,jibbali,80_toeat,té,té,t é,,,18,,^ t é $,default
soqotri-100_1toeat2toenjoytoconsumewealth-1,,soqotri,100_1toeat2toenjoytoconsumewealth,te,te,t e,,,18,,^ t e $,default
ps-101_eye-1,,ps,101_eye,*ˁayn-,ʕajn-,ʕ a j n,,,19,,^ ʕ a j n - $,default
akkadian-101_eye-1,,akkadian,101_eye,īnu,iːnu,iː n u,,,19,,^ iː n u $,default
ebla-101_eye-1,,ebla,101_eye,a-na-a,a-na-a,a n a a,,,19,,^ a - n a - a $,default
ugaritic-101_eye-1,,ugaritic,101_eye,ˁn,ʕn,ʕ n,,,19,,^ ʕ n $,default
ugaritic-102_tosee-1,,ugaritic,102_tosee,ˁn,ʕn,ʕ n,,,19,,^ ʕ n $,default
amarnacanaanite-103_oureyes-1,,amarnacanaanite,103_oureyes,"ḫe-na-ya (du., 1 pl. sff.)",xe-na-ja,x e n a j a,,,19,,^ x e - n a - j a $,default
phoenician-104_eyesight-1,,phoenician,104_eyesight,"ˁn, ˁyn",ʕn,ʕ n,,,19,,^ ʕ n $,default
hebrew-105_eyeappearancelookspring-1,,hebrew,105_eyeappearancelookspring,ˁayin,ʕajin,ʕ a j i n,,,19,,^ ʕ a j i n $,default
samalian-101_eye-1,,samalian,101_eye,ˁyn,ʕjn,ʕ j n,,,19,,^ ʕ j n $,default
deiralla-101_eye-1,,deiralla,101_eye,ˁyn,ʕjn,ʕ j n,,,19,,^ ʕ j n $,default
oldaramaic-101_eye-1,,oldaramaic,101_eye,ˁyn,ʕjn,ʕ j n,,,19,,^ ʕ j n $,default
officialaramaic-101_eye-1,,officialaramaic,101_eye,ˁyn,ʕjn,ʕ j n,,,19,,^ ʕ j n $,default
biblicalaramaic-101_eye-1,,biblicalaramaic,101_eye,"ˁēn- (suff.), ˁaynīn (pl.)",ʕeːn-,ʕ eː n,,,19,,^ ʕ eː n - $,default
palmyrean-101_eye-1,,palmyrean,101_eye,ˁyn,ʕjn,ʕ j n,,,19,,^ ʕ j n $,default
nabataean-101_eye-1,,nabataean,101_eye,ˁyn,ʕjn,ʕ j n,,,19,,^ ʕ j n $,default
jewishpalestinianaramaic-101_eye-1,,jewishpalestinianaramaic,101_eye,ˁayn,ʕajn,ʕ a j n,,,19,,^ ʕ a j n $,default
christianpalestinianaramaic-101_eye-1,,christianpalestinianaramaic,101_eye,"ˁyn, det. ˁynˀ",ʕjn,ʕ j n,,,19,,^ ʕ j n $,default
jewishbabylonianaramaic-101_eye-1,,jewishbabylonianaramaic,101_eye,ˁaynā,ʕajnaː,ʕ a j n aː,,,19,,^ ʕ a j n aː $,default
syriac-106_eyespringbudbulbappearancesurface-1,,syriac,106_eyespringbudbulbappearancesurface,ˁaynā,ʕajnaː,ʕ a j n aː,,,19,,^ ʕ a j n aː $,default
mandaic-101_eye-1,,mandaic,101_eye,aina,aina,a i n a,,,19,,^ a i n a $,default
maalula-107_auge-1,,maalula,107_auge,ˁayna,ʕajna,ʕ a j n a,,,19,,^ ʕ a j n a $,default
mlahso-108_augeeye-1,,mlahso,108_augeeye,ˁayno,ʕajno,ʕ a j n o,,,19,,^ ʕ a j n o $,default
turoyo-109_augequellebrunnenwasserhahneyespringwelltap-1,,turoyo,109_augequellebrunnenwasserhahneyespringwelltap,ˁayno,ʕajno,ʕ a j n o,,,19,,^ ʕ a j n o $,default
arabic-101_eye-1,,arabic,101_eye,ˁayn-,ʕajn-,ʕ a j n,,,19,,^ ʕ a j n - $,default
sabaic-101_eye-1,,sabaic,101_eye,ˁyn,ʕjn,ʕ j n,,,19,,^ ʕ j n $,default
minaean-101_eye-1,,minaean,101_eye,ˁyn,ʕjn,ʕ j n,,,19,,^ ʕ j n $,default
qatabanian-110_sight-1,,qatabanian,110_sight,ˁyn,ʕjn,ʕ j n,,,19,,^ ʕ j n $,default
geez-101_eye-1,,geez,101_eye,ˁayn,ʕajn,ʕ a j n,,,19,,^ ʕ a j n $,default
tigre-101_eye-1,,tigre,101_eye,ˁən,ʕən,ʕ ə n,,,19,,^ ʕ ə n $,default
tigrinya-101_eye-1,,tigrinya,101_eye,ˁayni,ʕajni,ʕ a j n i,,,19,,^ ʕ a j n i $,default
amharic-101_eye-1,,amharic,101_eye,ayn,ajn,a j n,,,19,,^ a j n $,default
argobba-101_eye-1,,argobba,101_eye,en,en,e n,,,19,,^ e n $,default
harari-101_eye-1,,harari,101_eye,īn,iːn,iː n,,,19,,^ iː n $,default
chaha-101_eye-1,,chaha,101_eye,en,en,e n,,,19,,^ e n $,default
ezha-101_eye-1,,ezha,101_eye,en,en,e n,,,19,,^ e n $,default
muher-101_eye-1,,muher,101_eye,en,en,e n,,,19,,^ e n $,default
masqan-101_eye-1,,masqan,101_eye,en,en,e n,,,19,,^ e n $,default
gogot-101_eye-1,,gogot,101_eye,en,en,e n,,,19,,^ e n $,default
soddo-101_eye-1,,soddo,101_eye,in,in,i n,,,19,,^ i n $,default
mehri-111_eyespringofwaterspy-1,,mehri,111_eyespringofwaterspy,ˀāyn,ʔaːjn,ʔ aː j n,,,19,,^ ʔ aː j n $,default
jibbali-101_eye-1,,jibbali,101_eye,ˁíhn,ʕíhn,ʕ í h n,,,19,,^ ʕ í h n $,default
ps-112_full-1,,ps,112_full,*mlˀ,mlʔ,m l ʔ,,,20,,^ m l ʔ $,default
akkadian-113_fullcoveredcomplete-1,,akkadian,113_fullcoveredcomplete,malû,malû,m a l û,,,20,,^ m a l û $,default
ugaritic-112_full-1,,ugaritic,112_full,mlˀ,mlʔ,m l ʔ,,,20,,^ m l ʔ $,default
hebrew-112_full-1,,hebrew,112_full,mālē(ˀ),maːleː,m aː l eː,,,20,,^ m aː l eː $,default
jewishpalestinianaramaic-114_fullplenespelling-1,,jewishpalestinianaramaic,114_fullplenespelling,mly,mlj,m l j,,,20,,^ m l j $,default
christianpalestinianaramaic-112_full-1,,christianpalestinianaramaic,112_full,"mlˀ, mly",mlʔ,m l ʔ,,,20,,^ m l ʔ $,default
samaritan-112_full-1,,samaritan,112_full,mlˀ,mlʔ,m l ʔ,,,20,,^ m l ʔ $,default
jewishbabylonianaramaic-112_full-1,,jewishbabylonianaramaic,112_full,mǝlē,mǝleː,m ə l eː,,,20,,^ m ǝ l eː $,default
jewishbabylonianaramaic-115_tobefull-1,,jewishbabylonianaramaic,115_tobefull,mly,mlj,m l j,,,20,,^ m l j $,default
syriac-112_full-1,,syriac,112_full,mle,mle,m l e,,,20,,^ m l e $,default
syriac-116_tofillup-1,,syriac,116_tofillup,mly,mlj,m l j,,,20,,^ m l j $,default
mandaic-112_full-1,,mandaic,112_full,malya,malja,m a l j a,,,20,,^ m a l j a $,default
mandaic-117_tofillbefull-1,,mandaic,117_tofillbefull,mla,mla,m l a,,,20,,^ m l a $,default
turoyo-118_ifullentofill-1,,turoyo,118_ifullentofill,mly,mlj,m l j,,,20,,^ m l j $,default
turoyo-119_vollfull-1,,turoyo,119_vollfull,malyo,maljo,m a l j o,,,20,,^ m a l j o $,default
geez-112_full-1,,geez,112_full,məluˀ,məluʔ,m ə l u ʔ,,,20,,^ m ə l u ʔ $,default
tigre-112_full-1,,tigre,112_full,muluˀ,muluʔ,m u l u ʔ,,,20,,^ m u l u ʔ $,default
tigrinya-112_full-1,,tigrinya,112_full,məluˀ,məluʔ,m ə l u ʔ,,,20,,^ m ə l u ʔ $,default
amharic-112_full-1,,amharic,112_full,məlu,məlu,m ə l u,,,20,,^ m ə l u $,default
amharic-120_tofill-1,,amharic,120_tofill,mälla,mælla,m æ l l a,,,20,,^ m æ l l a $,default
argobba-119_vollfull-1,,argobba,119_vollfull,muliˀ,muliʔ,m u l i ʔ,,,20,,^ m u l i ʔ $,default
harari-112_full-1,,harari,112_full,mulluˀ,mulluʔ,m u l l u ʔ,,,20,,^ m u l l u ʔ $,default
harari-120_tofill-1,,harari,120_tofill,mälaˀa,mælaʔa,m æ l a ʔ a,,,20,,^ m æ l a ʔ a $,default
selti-121_befull-1,,selti,121_befull,mēlä,meːlæ,m eː l æ,,,20,,^ m eː l æ $,default
wolane-121_befull-1,,wolane,121_befull,melä,melæ,m e l æ,,,20,,^ m e l æ $,default
zway-121_befull-1,,zway,121_befull,molā,molaː,m o l aː,,,20,,^ m o l aː $,default
chaha-121_befull-1,,chaha,121_befull,mäna,mæna,m æ n a,,,20,,^ m æ n a $,default
ezha-121_befull-1,,ezha,121_befull,männa,mænna,m æ n n a,,,20,,^ m æ n n a $,default
endegen-121_befull-1,,endegen,121_befull,meᵗna,meᵗna,m eᵗ n a,,,20,,^ m eᵗ n a $,default
ennemor-121_befull-1,,ennemor,121_befull,mēnˀa,meːnʔa,m eː n ʔ a,,,20,,^ m eː n ʔ a $,default
gyeto-121_befull-1,,gyeto,121_befull,mēnˀa,meːnʔa,m eː n ʔ a,,,20,,^ m eː n ʔ a $,default
muher-121_befull-1,,muher,121_befull,männa,mænna,m æ n n a,,,20,,^ m æ n n a $,default
masqan-121_befull-1,,masqan,121_befull,mälla,mælla,m æ l l a,,,20,,^ m æ l l a $,default
gogot-121_befull-1,,gogot,121_befull,molla,molla,m o l l a,,,20,,^ m o l l a $,default
soddo-112_full-1,,soddo,112_full,mulä,mulæ,m u l æ,,,20,,^ m u l æ $,default
soddo-121_befull-1,,soddo,121_befull,molla,molla,m o l l a,,,20,,^ m o l l a $,default
mehri-115_tobefull-1,,mehri,115_tobefull,mīləˀ,miːləʔ,m iː l ə ʔ,,,20,,^ m iː l ə ʔ $,default
jibbali-112_full-1,,jibbali,112_full,míẑi,míɬ̬ˤi,m í ɬ̬ˤ i,,,20,,^ m í ɬ̬ˤ i $,default
soqotri-122_tobefilled-1,,soqotri,122_tobefilled,míľi,míli,m í l i,,,20,,^ m í l i $,default
ps-123_hair-1,,ps,123_hair,*ŝaˁr-,ɬaʕr-,ɬ a ʕ r,,,21,,^ ɬ a ʕ r - $,default
akkadian-123_hair-1,,akkadian,123_hair,šārtu,ʃaːrtu,ʃ aː r t u,,,21,,^ ʃ aː r t u $,default
ebla-124_pelocapelli-1,,ebla,124_pelocapelli,"sa-ra-du-um, sa-ra-tum",sa-ra-du-um,s a r a d u u m,,,21,,^ s a - r a - d u - u m $,default
ugaritic-125_wool-1,,ugaritic,125_wool,šˁrt,ʃʕrt,ʃ ʕ r t,,,21,,^ ʃ ʕ r t $,default
hebrew-126_hairinessbodyhairhairycovering-1,,hebrew,126_hairinessbodyhairhairycovering,ŝēˁār,ɬeːʕaːr,ɬ eː ʕ aː r,,,21,,^ ɬ eː ʕ aː r $,default
biblicalaramaic-123_hair-1,,biblicalaramaic,123_hair,ŝēˁār,ɬeːʕaːr,ɬ eː ʕ aː r,,,21,,^ ɬ eː ʕ aː r $,default
jewishpalestinianaramaic-123_hair-1,,jewishpalestinianaramaic,123_hair,ŝˁr,ɬʕr,ɬ ʕ r,,,21,,^ ɬ ʕ r $,default
christianpalestinianaramaic-123_hair-1,,christianpalestinianaramaic,123_hair,sˁār,sʕaːr,s ʕ aː r,,,21,,^ s ʕ aː r $,default
samaritan-123_hair-1,,samaritan,123_hair,sˁr,sʕr,s ʕ r,,,21,,^ s ʕ r $,default
jewishbabylonianaramaic-123_hair-1,,jewishbabylonianaramaic,123_hair,"ŝaˁrā, sˁrˀ",ɬaʕraː,ɬ a ʕ r aː,,,21,,^ ɬ a ʕ r aː $,default
syriac-127_hairfeathers-1,,syriac,127_hairfeathers,saˁrā,saʕraː,s a ʕ r aː,,,21,,^ s a ʕ r aː $,default
mandaic-123_hair-1,,mandaic,123_hair,sara,sara,s a r a,,,21,,^ s a r a $,default
maalula-128_haare-1,,maalula,128_haare,saˁra,saʕra,s a ʕ r a,,,21,,^ s a ʕ r a $,default
turoyo-129_haarhair-1,,turoyo,129_haarhair,ṣaˁro,sˤaʕro,sˤ a ʕ r o,,,21,,^ sˤ a ʕ r o $,default
hertevin-130_coiffuredhair-1,,hertevin,130_coiffuredhair,ṣeˀra,sˤeʔra,sˤ e ʔ r a,,,21,,^ sˤ e ʔ r a $,default
arabic-123_hair-1,,arabic,123_hair,šaˁr-,ʃaʕr-,ʃ a ʕ r,,,21,,^ ʃ a ʕ r - $,default
geez-131_hairofbodyorhead-1,,geez,131_hairofbodyorhead,ŝəˁərt,ɬəʕərt,ɬ ə ʕ ə r t,,,21,,^ ɬ ə ʕ ə r t $,default
harsusi-132_hairwool-1,,harsusi,132_hairwool,ŝōr,ɬoːr,ɬ oː r,,,21,,^ ɬ oː r $,default
soqotri-132_hairwool-1,,soqotri,132_hairwool,ŝáˁyhor,ɬáʕjhor,ɬ á ʕ j h o r,,,21,,^ ɬ á ʕ j h o r $,default
protomsa-123_hair-1,,protomsa,123_hair,*ŝip-at-,ɬip-at-,ɬ i p a t,,,22,,^ ɬ i p - a t - $,default
mehri-123_hair-1,,mehri,123_hair,ŝəft,ɬəft,ɬ ə f t,,,22,,^ ɬ ə f t $,default
jibbali-123_hair-1,,jibbali,123_hair,ŝfét,ɬfét,ɬ f é t,,,22,,^ ɬ f é t $,default
harsusi-123_hair-1,,harsusi,123_hair,ŝafēt,ɬafeːt,ɬ a f eː t,,,22,,^ ɬ a f eː t $,default
soqotri-133_1hair2wool-1,,soqotri,133_1hair2wool,ŝfeʰ,ɬfeʰ,ɬ f eʰ,,,22,,^ ɬ f eʰ $,default
ps-134_hand-1,,ps,134_hand,*yad-,jad-,j a d,,,23,,^ j a d - $,default
akkadian-135_armsideedgeborder-1,,akkadian,135_armsideedgeborder,idu,idu,i d u,,,23,,^ i d u $,default
ugaritic-134_hand-1,,ugaritic,134_hand,yd,jd,j d,,,23,,^ j d $,default
phoenician-134_hand-1,,phoenician,134_hand,yd,jd,j d,,,23,,^ j d $,default
hebrew-136_forearmhandpowerviolencepossession-1,,hebrew,136_forearmhandpowerviolencepossession,yād,jaːd,j aː d,,,23,,^ j aː d $,default
samalian-134_hand-1,,samalian,134_hand,yd,jd,j d,,,23,,^ j d $,default
deiralla-134_hand-1,,deiralla,134_hand,yd,jd,j d,,,23,,^ j d $,default
oldaramaic-134_hand-1,,oldaramaic,134_hand,yd,jd,j d,,,23,,^ j d $,default
officialaramaic-134_hand-1,,officialaramaic,134_hand,yd,jd,j d,,,23,,^ j d $,default
demoticaramaic-134_hand-1,,demoticaramaic,134_hand,yd,jd,j d,,,23,,^ j d $,default
palmyrean-134_hand-1,,palmyrean,134_hand,yd,jd,j d,,,23,,^ j d $,default
nabataean-134_hand-1,,nabataean,134_hand,yd,jd,j d,,,23,,^ j d $,default
hatran-134_hand-1,,hatran,134_hand,yd,jd,j d,,,23,,^ j d $,default
jewishpalestinianaramaic-134_hand-1,,jewishpalestinianaramaic,134_hand,"yd, ˀyd",jd,j d,,,23,,^ j d $,default
christianpalestinianaramaic-134_hand-1,,christianpalestinianaramaic,134_hand,ˀyd,ʔjd,ʔ j d,,,23,,^ ʔ j d $,default
samaritan-134_hand-1,,samaritan,134_hand,ˀd,ʔd,ʔ d,,,23,,^ ʔ d $,default
jewishbabylonianaramaic-137_handpossession-1,,jewishbabylonianaramaic,137_handpossession,ydā,jdaː,j d aː,,,23,,^ j d aː $,default
syriac-138_handarmforepawpower-1,,syriac,138_handarmforepawpower,ˀidā,ʔidaː,ʔ i d aː,,,23,,^ ʔ i d aː $,default
mandaic-139_handsidepower-1,,mandaic,139_handsidepower,ˁda,ʕda,ʕ d a,,,23,,^ ʕ d a $,default
maalula-140_handseltenerarm-1,,maalula,140_handseltenerarm,īḏā,iːðaː,iː ð aː,,,23,,^ iː ð aː $,default
mlahso-141_handseitehandside-1,,mlahso,141_handseitehandside,izo,izo,i z o,,,23,,^ i z o $,default
turoyo-142_handhand-1,,turoyo,142_handhand,iḏo,iðo,i ð o,,,23,,^ i ð o $,default
urmi-143_handhandle-1,,urmi,143_handhandle,iydə,ijdə,i j d ə,,,23,,^ i j d ə $,default
hertevin-141_handseitehandside-1,,hertevin,141_handseitehandside,ˀida,ʔida,ʔ i d a,,,23,,^ ʔ i d a $,default
sabaic-134_hand-1,,sabaic,134_hand,yd,jd,j d,,,23,,^ j d $,default
minaean-134_hand-1,,minaean,134_hand,yd,jd,j d,,,23,,^ j d $,default
qatabanian-134_hand-1,,qatabanian,134_hand,yd,jd,j d,,,23,,^ j d $,default
